Record ID,CustomerID,Customer Segment,Output,First Name,Last Name,Address,City,State,Zip,Lat,Lon
89,3798,Consumer,No,ELIZABETH,POTTS,5341 W KENT PL,DENVER,CO,80235,39.6493938883621,-105.054222204951
90,3818,Corporate,No,ROSE,EMGARTEN,3023 S WALDEN CT,AURORA,CO,80013,39.659657413053,-104.775928097479
91,3841,Corporate,No,SUZANNE,HALGREN,11388 EATON WAY,BROOMFIELD,CO,80020,39.9032671325916,-105.06101
92,3856,Consumer,No,CRISTAL,HUNTER,9595 PECOS ST,DENVER,CO,80260,39.8703838251919,-105.005849772785
93,3871,Corporate,No,IMELDA,AVILA,1539 HANOVER ST,AURORA,CO,80010,39.7408824489796,-104.867178338952
94,3892,Corporate,No,MICHELLE,BRABEEN,2510 JELLISON ST,DENVER,CO,80215,39.7535357142857,-105.107371628292
95,3896,Consumer,Yes,CHRIS,CHEVARRIA,5243 W ILIFF DR,DENVER,CO,80227,39.6744425797074,-105.053594858215
96,3980,Small Business,Yes,BRIDGETTE,GARRISON,4167 W 107TH PL,WESTMINSTER,CO,80031,39.8920839069649,-105.041352179007
97,4008,Corporate,Yes,STACEY,BLICKER,355 ASH ST,BROOMFIELD,CO,80020,39.9247955340514,-105.062080344106
98,4029,Home Office,No,LORINDA,KELLOGG,15534 E FLOYD AVE,AURORA,CO,80013,39.6572588945527,-104.807979551172
99,4031,Small Business,No,PATRICIA,SANCHEZ,1980 JAY ST,DENVER,CO,80214,39.7474642264008,-105.064824449337
100,4061,Corporate,No,RUTH,GILDEA,1221 ULSTER ST,DENVER,CO,80220,39.7359763661019,-104.894234231366
101,4080,Consumer,No,GLORIA,SMITH,14737 E 11TH AVE,AURORA,CO,80011,39.7325820677692,-104.815708583415
102,4109,Consumer,No,NICOLE,FORD,8155 E FAIRMOUNT DR,DENVER,CO,80230,39.7123797702926,-104.892602187783
103,4163,Small Business,No,DANIELLE,SOLANO,4138 W 32ND AVE,DENVER,CO,80212,39.7619889947814,-105.040946039265
104,4170,Small Business,No,ABIGAIL,KERLEY,6159 BERLIN CIR,ARVADA,CO,80004,39.8080050376568,-105.112197107933
105,4186,Corporate,No,PAULA,CUSICK,8371 MASON CIR,WESTMINSTER,CO,80031,39.8489120339315,-105.041624642157
106,4294,Corporate,Yes,ANNEKELLY,ONEILL,12965 E 2ND AVE,AURORA,CO,80011,39.7197373679782,-104.834376104204
107,4309,Consumer,No,JENNA,KINSEY,2423 S DAHLIA LN,DENVER,CO,80222,39.6721079983652,-104.933628161277
108,4316,Small Business,No,KELI,SCOTT,648 ALLISON ST,DENVER,CO,80214,39.7266968828747,-105.086331697746
109,4382,Home Office,No,KRISTINA,RABER,10372 W 59TH AVE,ARVADA,CO,80004,39.8039128674084,-105.113782727273
110,4451,Corporate,No,CHRISTINA,THOMAS,1699 S TRENTON ST,DENVER,CO,80231,39.6848474555408,-104.89686576962
111,4479,Home Office,No,ALYSHA,COOKE,5656 S HELENA CT,AURORA,CO,80015,39.6147373149184,-104.80696794369
112,4497,Home Office,No,DELICIA,BALGAARD,1699 DOWNING ST,DENVER,CO,80218,39.7432431158452,-104.973548299019
113,4532,Corporate,No,SUSAN,PATTERSON,10595 W 36TH PL,WHEAT RIDGE,CO,80033,39.7679877370653,-105.117868750863
114,4653,Corporate,No,TRACY,ACOSTA,3110 S JASPER WAY,AURORA,CO,80013,39.6605649437625,-104.80436164676
115,4695,Corporate,No,ANNETTE,STINER,8714 INDEPENDENCE WAY,ARVADA,CO,80005,39.8544582901595,-105.103739291311
116,4705,Corporate,No,ALICE,ELORIAGA,11667 LARKSPUR DR,PARKER,CO,80134,39.5048990230944,-104.75891735073
117,4739,Home Office,No,NATALIE,BLUMENTHAL,60 IVY ST,DENVER,CO,80220,39.7172340074739,-104.92019369443
118,4871,Small Business,No,JENNIFER,PHILLIPS,4889 STREAMBED TRL,PARKER,CO,80134,39.4334155252148,-104.776597566628
119,4960,Corporate,Yes,EDWENA,WADTANANUSSORN,6085 W 47TH AVE,WHEAT RIDGE,CO,80033,39.782158937638,-105.063499298236
120,4995,Corporate,No,JACKELYN,BLASDEL,3986 S JASPER CT,AURORA,CO,80013,39.6437247013652,-104.804324898802
121,5023,Corporate,No,BETH,LAUCE,10021 MILLER ST,BROOMFIELD,CO,80021,39.8790110527224,-105.114968697651
122,5050,Home Office,No,DIANNE,VANGILDER,15358 E SARATOGA PL,AURORA,CO,80015,39.6278426755851,-104.809363874914
123,5115,Small Business,No,DORIS,STEVENS,2509 XANTHIA ST,DENVER,CO,80238,39.7524697293144,-104.887610561694
124,5130,Consumer,Yes,MARY,JOHNSTON,3032 W 29TH AVE,DENVER,CO,80211,39.7583428674084,-105.0257508
125,5156,Small Business,Yes,JONELLE,ROBERTS,3350 S BRYANT ST,ENGLEWOOD,CO,80110,39.6559485860143,-105.017942332508
126,5164,Home Office,Yes,CRISTIANA,ISKHAKBAYEV,7995 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967971325916,-104.89344
127,5170,Home Office,No,HELEN,ELLIOTT,7220 W BONFILS LN,DENVER,CO,80226,39.7081728674084,-105.07890321608
128,5246,Corporate,No,JACLYN,HARRELL,5273 E MINERAL LN,LITTLETON,CO,80122,39.5736522955289,-104.925791323666
129,5257,Consumer,No,HEATHER,CROW,4075 S INCA ST,ENGLEWOOD,CO,80110,39.6426070121748,-104.998453537133
130,5295,Corporate,No,JANET,CARABALLOS,1068 S EVANSTON WAY,AURORA,CO,80012,39.6982189675591,-104.815354751374
131,5302,Corporate,Yes,PAULETTE,TOMCZAK,1011 S VALENTIA ST,DENVER,CO,80247,39.7009972159165,-104.892591137617
132,5371,Small Business,No,FRANCES,WALLACE,2758 S RICHFIELD ST,AURORA,CO,80013,39.6662255689152,-104.785931277197
133,5410,Small Business,No,RACHEL,LYNCH,23763 E EADS DR,AURORA,CO,80016,39.5580151034881,-104.712559645221
134,5429,Consumer,No,THERESA,SAIZ,2832 S GRAY WAY,DENVER,CO,80227,39.6630787924376,-105.059106262402
135,5487,Small Business,No,JENNA,HORAN,5219 S DELAWARE ST,ENGLEWOOD,CO,80110,39.621597957504,-104.994111528359
136,5581,Home Office,No,KELLIE,CRAIG,601 W 11TH AVE,DENVER,CO,80204,39.7338071274963,-104.99533846281
137,5627,Small Business,No,BETSY,MIXSON-KOMINSKY,20784 E PEAKVIEW PL,AURORA,CO,80016,39.5989551441266,-104.74634199857
138,5652,Consumer,Yes,EMILY,VAUGHAN,4221 S MOBILE CIR,AURORA,CO,80013,39.6400388825571,-104.797953488694
139,5653,Consumer,No,CHRISTA,SIEGGLMEAD,14001 E MARINA DR,AURORA,CO,80014,39.6640579504842,-104.826057080833
140,5660,Corporate,No,EDITH,HOGSETT,13955 E CHENANGO AVE,AURORA,CO,80015,39.6279359665366,-104.825136799347
141,5712,Small Business,Yes,ERICA,SICHLER,10988 W 70TH AVE,ARVADA,CO,80004,39.8241184901108,-105.121127887318
142,5727,Small Business,No,DEANA,CRENSHAW,6542 S FIELD WAY,LITTLETON,CO,80123,39.5977841467224,-105.098336042057
143,5759,Corporate,No,CYNTHIA,NOEKSTRA,2184 S ZANG WAY,DENVER,CO,80228,39.6776666873059,-105.14182364434
144,5765,Corporate,Yes,JAYE,WIKE,316 MULBERRY CIR,BROOMFIELD,CO,80020,39.9083428674084,-105.070858629771
145,5815,Consumer,No,SUZANNE,PUGH,2200 E EASTMAN AVE,ENGLEWOOD,CO,80113,39.6573207139385,-104.962020496354
146,5864,Corporate,No,JVOY,ENDERLE,1041 COTTONWOOD ST,BROOMFIELD,CO,80020,39.9315727597079,-105.057108834798
147,5883,Small Business,No,NANETTE,TRUJILLO,2601 W AMHERST AVE,DENVER,CO,80236,39.6654771325916,-105.01792
148,5892,Small Business,Yes,LAURIE,HIGGS,11145 RALSTON RD,ARVADA,CO,80004,39.8129226075508,-105.122433270127
149,5902,Consumer,No,PAULA,HAZARD,7600 E CALEY AVE,ENGLEWOOD,CO,80111,39.6020728674084,-104.90087
150,5917,Corporate,No,BEVERLY,CORDOVA,3635 S HOOKER ST,ENGLEWOOD,CO,80110,39.6502988300796,-105.029015026898
151,5947,Small Business,No,ESSIE,ROBERTS,8798 PARTRIDGE ST,LITTLETON,CO,80126,39.5575645329843,-104.938423058782
152,5962,Consumer,No,SUSAN,CAMERON,4156 S MOBILE CIR,AURORA,CO,80013,39.6403865671247,-104.797442117385
153,5963,Small Business,No,SYRIL,SAUNDERS,1826 S LINDEN WAY,DENVER,CO,80224,39.6833072261112,-104.914679166892
154,5976,Corporate,No,SARA,SNELL,6841 S QUINCE ST,ENGLEWOOD,CO,80112,39.5925695073688,-104.903617956555
155,5981,Corporate,No,SADIA,EREG,79 WINONA CT,DENVER,CO,80219,39.71784668311,-105.047136234985
156,6001,Corporate,Yes,JUSTINE,STRELTZER,18133 E LOYOLA PL,AURORA,CO,80013,39.6447991650979,-104.777853118884
157,6054,Corporate,Yes,JENNIFER,ROSENFELS,358 MULBERRY CIR,BROOMFIELD,CO,80020,39.9075714418183,-105.068624088138
158,6108,Corporate,No,CRYSTAL,HILL,6900 E EVANS AVE,DENVER,CO,80224,39.6783228674084,-104.90821
159,6115,Corporate,No,KAREN,BROWN,3471 S AMMONS ST,DENVER,CO,80227,39.6537810492802,-105.08781994688
160,6173,Home Office,No,ROBBIN,KENNEDY,1532 S BEECH ST,DENVER,CO,80228,39.6893816577998,-105.147462471697
161,6194,Consumer,Yes,JENNIFER,GOMES,13593 W 65TH PL,ARVADA,CO,80004,39.8155666726259,-105.150625444218
162,6213,Corporate,No,JENNIFER,MCGIRL,12045 W 53RD PL,ARVADA,CO,80002,39.7938571325916,-105.133510878639
163,6229,Consumer,Yes,VICTORIA,FOLEY,3964 W TEMPLE PL,DENVER,CO,80236,39.6324935816086,-105.041068932108
164,6292,Small Business,No,DENELL,PORTUGAL,3191 KASSLER PL,WESTMINSTER,CO,80031,39.8690414497918,-105.026949662513
165,6326,Home Office,No,DEBBY,PRICKETT,8440 BENTON ST,ARVADA,CO,80003,39.8502183494151,-105.055821377324
166,6479,Consumer,No,NIDA,MATTSEN,1382 S CATHAY CT,AURORA,CO,80017,39.6906487679636,-104.76478252815
167,6497,Consumer,No,JEAN,MORGAN,3115 W BEAR CREEK DR,ENGLEWOOD,CO,80110,39.650362055829,-105.02728719479
168,6597,Corporate,Yes,MARSHA,CRAWFORD,4587 S LAREDO ST,AURORA,CO,80015,39.6334615989627,-104.800802073908
169,6683,Home Office,No,JOCELYN,MARGHEIM,1858 EUREKA LN,LOUISVILLE,CO,80027,39.9383097344981,-105.144107616235
170,6721,Corporate,No,DEMAL,BRAKMIC,9869 E FLORIDA PL,DENVER,CO,80247,39.6898031198014,-104.873249842605
171,6724,Home Office,No,SKYLER,MORNINGSTAR,12588 W DAKOTA AVE,DENVER,CO,80228,39.7096889893342,-105.142536719571
172,6765,Home Office,No,VALSAMMA,MUPPADHYIL,15457 E DORADO PL,AURORA,CO,80015,39.6123460021777,-104.807629468305
173,6777,Small Business,No,JULIANA,OSBORNE,1772 BISCAY ST,AURORA,CO,80011,39.7450581947982,-104.767534907243
174,6803,Consumer,No,VERONICA,DECENA,14400 ALBROOK DR,DENVER,CO,80239,39.7759091763692,-104.829763497963
175,6830,Corporate,No,LORI,JONES,14102 E LINVALE PL,AURORA,CO,80014,39.6672428674084,-104.824529610415
176,6833,Consumer,No,MONICA,PALERMO,2756 S KING ST,DENVER,CO,80236,39.6662023337398,-105.032697569535
177,6878,Small Business,Yes,EMILY,BROWN,16765 E MERCER DR,AURORA,CO,80013,39.6450673937696,-104.793604235636
178,6908,Consumer,No,MICHELLE,STOVER,15496 W 66TH DR,ARVADA,CO,80007,39.8157128674084,-105.172877396728
179,6969,Consumer,No,ANNE,TEIGEN,14673 E ATLANTIC DR,AURORA,CO,80014,39.6809221538886,-104.816988913113
180,7001,Corporate,No,RICHELLE,ARIAS,3199 MADISON CT,BROOMFIELD,CO,80023,39.9542684969527,-105.029194829325
181,7044,Home Office,No,NANCY,SANDERS,2532 S TUCSON WAY,AURORA,CO,80014,39.6710931953223,-104.838212933801
182,7046,Home Office,No,HARRIETT,MOSCO,880 VICTOR ST,AURORA,CO,80011,39.730103418255,-104.831007889375
183,7052,Home Office,No,JEAN,PEEBLES,8095 HOLLAND CT,ARVADA,CO,80005,39.8423390683819,-105.103344993338
184,7067,Corporate,No,KATHRYN,AMUNDSON,9791 JEFFERSON PKWY,ENGLEWOOD,CO,80112,39.5392569661881,-104.845432694914
185,7072,Consumer,No,KAREN,ESCOBAR,3587 S HILLCREST DR,DENVER,CO,80237,39.6507532290821,-104.918446136592
186,7115,Consumer,Yes,SHERI,SERNA,5565 W 76TH AVE,ARVADA,CO,80003,39.8349875144532,-105.056630903308
187,7151,Corporate,No,DIANE,GREENE,4926 S EAGLE CIR,AURORA,CO,80015,39.6279277752773,-104.817279377789
188,7211,Home Office,No,NICOLE,WELLS,4045 S ELATI ST,ENGLEWOOD,CO,80110,39.6431743640034,-104.993777055551
189,7254,Small Business,No,YVONNE,DECUIO,7373 W FLORIDA AVE,DENVER,CO,80232,39.6895871325916,-105.077849767442
190,7257,Corporate,No,GALE,SPEER,18407 E CRESTRIDGE DR,AURORA,CO,80015,39.6171988953677,-104.774562137859
191,7359,Consumer,No,TARA,LITTLE,1344 HIGH ST,DENVER,CO,80218,39.7375422780694,-104.964588232851
192,7386,Consumer,No,MICHELLE,LYMAN,4795 S ANAHEIM CT,AURORA,CO,80015,39.629135811228,-104.825774714311
193,7487,Small Business,No,MARY,FINAMORE,6829 S WEBSTER ST,LITTLETON,CO,80128,39.593353250317,-105.077132511042
194,7547,Corporate,No,ADELE,HALLMAN,8060 E GIRARD AVE,DENVER,CO,80231,39.6543328674084,-104.89468
195,7606,Corporate,No,GEORJETTE,QUETANT,1064 S JOPLIN WAY,AURORA,CO,80017,39.698592279555,-104.8043274163
196,7614,Corporate,No,VERA,ELLIS,605 S ALTON WAY,DENVER,CO,80247,39.7048033456383,-104.883428245668
197,7657,Small Business,No,KRISTA,FLOREZ,2879 S MEMPHIS ST,AURORA,CO,80013,39.664674026209,-104.799148906669
198,7679,Corporate,Yes,MELISSA,LOPEZ,6761 E 61ST AVE,COMMERCE CITY,CO,80022,39.8075271627963,-104.909869456209
199,7700,Consumer,No,MARTHA,CUELLAR,1935 S VALLEJO ST,DENVER,CO,80223,39.6817016785839,-105.013544713826
200,7743,Corporate,No,CELSA,CRUZ,3139 MILWAUKEE ST,DENVER,CO,80205,39.7611701372903,-104.952586116561
201,7762,Corporate,No,MELINDA,MATHEWS,377 ALBION ST,DENVER,CO,80220,39.7226431446135,-104.939512856506
202,7785,Corporate,No,DENISE,FRIEND,4451 UTICA ST,DENVER,CO,80212,39.7774985714286,-105.045308433797
203,7802,Corporate,No,HELEN,ROMERO,9150 E CENTER AVE,DENVER,CO,80247,39.7065053926512,-104.880972465955
204,7803,Home Office,No,JULIE,WOODFIN,11874 PERRY ST,WESTMINSTER,CO,80031,39.9113046903746,-105.038831218129
205,7916,Home Office,No,LAUREN,HUSTON,17443 NATURE WALK TRL,PARKER,CO,80134,39.5507347963422,-104.787154672232
206,7917,Home Office,No,JACI,SCHICK,2806 S KENTON CT,AURORA,CO,80014,39.6652649272279,-104.859392974967
207,7964,Corporate,No,BEVERLY,BUCKMON,3055 GLENCOE ST,DENVER,CO,80207,39.7611118462704,-104.92591735813
208,8043,Small Business,No,J,GOFORTH,6409 W 95TH AVE,WESTMINSTER,CO,80031,39.8680226494321,-105.068022528374
209,8063,Corporate,Yes,LAURIE,SIMON,24 S NOME ST,AURORA,CO,80012,39.7149734719667,-104.854567347263
210,8078,Consumer,No,SARAH,RUNDELL,1520 CLERMONT ST,DENVER,CO,80220,39.740427183185,-104.935325768623
211,8109,Corporate,No,LANH,NGUYEN,4983 S ZEPHYR ST,LITTLETON,CO,80123,39.6279991663611,-105.085319655959
212,8113,Corporate,No,NATASHA,MOROS,10940 STUART CT,WESTMINSTER,CO,80031,39.8938354752618,-105.041243563832
213,8192,Consumer,No,MARIA,MELENDEZ,14470 E 13TH AVE,AURORA,CO,80011,39.7359628674084,-104.819906544226
214,8203,Corporate,No,JEAN,SANDOVAL,7770 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692128674084,-105.0833775
215,8209,Corporate,No,MARY,LABATE,16053 E NICHOLS PL,ENGLEWOOD,CO,80112,39.5708195767292,-104.802559344538
